"","stage","strain","treat","Tray","day","co2_hourly","mass","co2massmin"
"331","L","UZ",1,"12,23 1228",10,2.3276377538829,0.1342,0.289075727009799
"332","L","UZ",1,"12,23 1228",10,1.2347221826809,0.1204,0.170919460504
"333","L","UZ",1,"12,23 1228",10,1.63804477025788,0.1026,0.266089143966517
"334","L","UZ",1,"12,23 1228",10,2.42938557020945,0.0938,0.431660549077728
"335","L","UZ",1,"12,23 1228",10,3.00960924261872,0.1336,0.375450254817705
"336","L","UZ",1,"12,23 1228",10,2.32182167324588,0.1263,0.306389769496685
"337","L","UZ",1,"12,23 1228",10,0.748311201011373,0.1132,0.110175382952205
"338","L","UZ",1,"12,23 1228",14,2.12931852543163,0.0828,0.428606788532936
"339","L","UZ",1,"12,23 1228",14,1.93617691237829,0.099,0.325955709154595
"340","L","UZ",1,"12,23 1228",14,0.928317383292378,0.0909,0.170208541124382
"341","L","UZ",1,"12,23 1228",14,0.640772540045763,0.0902,0.118398473770466
"342","L","UZ",1,"12,23 1228",14,0.906402188782484,0.1073,0.140789404905636
"343","L","UZ",1,"12,23 1228",14,1.4109819005892,0.0907,0.259276350714664
"344","L","UZ",1,"12,23 1228",13,2.89599182937817,0.0893,0.540498661698053
"345","L","UZ",1,"12,23 1228",13,1.01891704697986,0.1126,0.150816614413833
"346","L","UZ",1,"12,23 1228",13,3.2076361328413,0.1239,0.431481858063129
"347","L","UZ",1,"12,23 1228",13,2.26492874505782,0.1139,0.331420653359354
"348","L","UZ",1,"12,23 1228",13,1.29591247634298,0.1148,0.18814060341797
"349","L","UZ",1,"12,23 1228",13,1.1050652406417,0.0967,0.190462812933765
"350","L","UZ",1,"12,23 1228",13,0.958217495711827,0.1093,0.146114287238766
"351","L","UZ",1,"12,23 1228",13,2.36377964752698,0.1124,0.350501133974938
"352","L","UZ",1,"12,23 1228",11,1.08672451875789,0.0684,0.264796422699292
"353","L","UZ",1,"12,23 1228",11,2.2919473228016,0.111,0.344136234654895
"354","L","UZ",1,"12,23 1228",11,3.11844914618906,0.122,0.426017642922003
"355","L","UZ",1,"12,23 1228",11,1.60313697236352,0.1275,0.209560388544251
"356","L","UZ",1,"12,23 1228",11,1.29710697420498,0.1118,0.193367169678739
"357","L","UZ",1,"12,23 1228",11,0.966217841648581,0.0989,0.162827408434206
"358","L","UZ",1,"12,23 1228",11,2.51856466145128,0.0907,0.462801297583845
"359","L","UZ",1,"12,23 1228",11,1.64146161162482,0.0877,0.311946334402284
"360","L","UZ",1,"12,23 1228",11,2.68388206543158,0.1252,0.357279295185248
"361","L","UZ",1,"12,23 1228",11,2.76717902426295,0.1133,0.407057814690048
"362","L","UZ",1,"12,23 1228",11,1.04032911917097,0.1084,0.159952201594553
"363","L","UZ",1,"12,23 1228",16,2.08539715376605,0.0828,0.419765932722635
"364","L","UZ",1,"12,23 1228",16,1.02349848380427,0.1012,0.168560356357752
"365","L","UZ",1,"12,23 1228",16,2.9027833760903,0.0903,0.535766588425674
"366","L","UZ",1,"12,23 1228",16,1.02861701694915,0.0898,0.190908874712166
"367","L","UZ",1,"12,23 1228",16,0.740600472016182,0.1072,0.115143108211471
"368","L","UZ",1,"12,23 1228",16,2.34406513807531,0.0882,0.442945037429197
"369","L","UZ",1,"12,23 1228",15,2.11552378752886,0.0857,0.411420417644664
"370","L","UZ",1,"12,23 1228",15,0.953643639921719,0.1136,0.13991250585706
"371","L","UZ",1,"12,23 1228",15,2.30468382495948,0.1172,0.327742295927116
"372","L","UZ",1,"12,23 1228",15,0.805625096525094,0.1141,0.117678220351314
"373","L","UZ",1,"12,23 1228",15,1.12476234015345,0.1132,0.165601051259342
"374","L","UZ",1,"12,23 1228",15,1.09107643979057,0.1104,0.164715646103649
"375","L","UZ",1,"12,23 1228",15,1.23698271293375,0.1109,0.18590061811448
"376","L","UZ",1,"12,23 1228",15,2.5574352683461,0.112,0.380570724456265
"377","L","UZ",1,"12,23 1228",13,2.55201890886546,0.069,0.616429688131753
"378","L","UZ",1,"12,23 1228",13,1.69344853054315,0.111,0.254271551132605
"379","L","UZ",1,"12,23 1228",13,2.09700715158923,0.1379,0.253445389362972
"380","L","UZ",1,"12,23 1228",13,1.22513353566008,0.1232,0.165737761858778
"381","L","UZ",1,"12,23 1228",13,0.991594991703116,0.1056,0.156501734801628
"382","L","UZ",1,"12,23 1228",13,1.33333609360935,0.0958,0.231965221574348
"383","L","UZ",1,"12,23 1228",13,1.34691275167784,0.0889,0.252514576617519
"384","L","UZ",1,"12,23 1228",13,2.31152872813518,0.0864,0.445896745396446
"385","L","UZ",1,"12,23 1228",13,1.29064472871636,0.1178,0.18260395143129
"386","L","UZ",1,"12,23 1228",13,3.24353370359542,0.1073,0.503810764770956
"387","L","UZ",1,"12,23 1228",13,0.842522768828901,0.1061,0.132347277541455
"388","L","UZ",1,"12,23 1228",18,2.08358837489249,0.0786,0.441812632504769
"389","L","UZ",1,"12,23 1228",18,1.58883115056102,0.097,0.272995043051722
"390","L","UZ",1,"12,23 1228",18,2.03281277870213,0.0872,0.38853455250423
"391","L","UZ",1,"12,23 1228",18,0.751444000660163,0.0876,0.14296879769029
"392","L","UZ",1,"12,23 1228",18,1.35920458565343,0.1028,0.220363908179869
"393","L","UZ",1,"12,23 1228",18,1.83469352002602,0.0853,0.35847860883666
"394","L","UZ",1,"12,23 1228",17,0.967407699773521,0.0839,0.192174751643528
"395","L","UZ",1,"12,23 1228",17,1.7839649471323,0.1154,0.257649472433897
"396","L","UZ",1,"12,23 1228",17,1.03912733037411,0.11,0.157443534905168
"397","L","UZ",1,"12,23 1228",17,1.94435937940759,0.1132,0.286271993434568
"398","L","UZ",1,"12,23 1228",17,1.09250818040434,0.0966,0.188493474879975
"399","L","UZ",1,"12,23 1228",17,0.907641258094342,0.107,0.141377143005349
"400","L","UZ",1,"12,23 1228",17,1.04320593907851,0.1079,0.16113777248664
"401","L","UZ",1,"12,23 1228",15,2.15750630136983,0.065,0.553206743940981
"402","L","UZ",1,"12,23 1228",15,1.57227989130432,0.1086,0.241295256492376
"403","L","UZ",1,"12,23 1228",15,1.52089640287767,0.1237,0.204917327253796
"404","L","UZ",1,"12,23 1228",15,1.83143037861912,0.1177,0.259335935799932
"405","L","UZ",1,"12,23 1228",15,0.824445650250649,0.1006,0.136588079895734
"406","L","UZ",1,"12,23 1228",15,2.05822086752634,0.093,0.368856786295043
"407","L","UZ",1,"12,23 1228",15,1.21589620142626,0.0845,0.239821735981511
"408","L","UZ",1,"12,23 1228",15,2.25536913989335,0.0813,0.462355297231108
"409","L","UZ",1,"12,23 1228",15,2.18855941739251,0.1124,0.324519486564725
"410","L","UZ",1,"12,23 1228",15,2.08471892274978,0.1034,0.336028195156316
"411","L","UZ",1,"12,23 1228",15,1.09505578843717,0.1016,0.179635135898486
"412","L","UZ",1,"12,23 1228",19,1.39661558858978,0.0764,0.304671812519586
"413","L","UZ",1,"12,23 1228",19,1.61366250747457,0.095,0.283098685521854
"414","L","UZ",1,"12,23 1228",19,1.40642750988141,0.0853,0.274800216858422
"415","L","UZ",1,"12,23 1228",19,0.672482964705875,0.0865,0.129572825569533
"416","L","UZ",1,"12,23 1228",19,1.11959229871644,0.0966,0.193166373139482
"417","L","UZ",1,"12,23 1228",19,0.913366460587314,0.0832,0.182966037777908
"418","L","UZ",1,"12,23 1228",18,0.996916279961636,0.0805,0.206400886120422
"419","L","UZ",1,"12,23 1228",18,3.43605505425467,0.1054,0.543335713829012
"420","L","UZ",1,"12,23 1228",18,1.47691510465772,0.1149,0.214231955999089
"421","L","UZ",1,"12,23 1228",18,0.698347445255466,0.1078,0.107969611202144
"422","L","UZ",1,"12,23 1228",18,1.29742352065499,0.1099,0.196758192395358
"423","L","UZ",1,"12,23 1228",18,2.67611995573585,0.0945,0.471978828172108
"424","L","UZ",1,"12,23 1228",18,0.737267919022422,0.1041,0.118038411627029
"425","L","UZ",1,"12,23 1228",18,1.82258022057491,0.1042,0.291519549036295
"426","L","UZ",1,"12,23 1228",16,0.800503693079945,0.0632,0.211103294588593
"427","L","UZ",1,"12,23 1228",16,1.05647651125685,0.1049,0.167854545798674
"428","L","UZ",1,"12,23 1228",16,1.16111683377307,0.12,0.161266226912926
"429","L","UZ",1,"12,23 1228",16,1.16371615827085,0.1154,0.16806992464917
"430","L","UZ",1,"12,23 1228",16,0.667814953271017,0.0988,0.112654344343964
"431","L","UZ",1,"12,23 1228",16,1.20429662150573,0.0831,0.241535624048481
"432","L","UZ",1,"12,23 1228",16,1.36230823248677,0.0908,0.250056577181859
"433","L","UZ",1,"12,23 1228",16,0.879064409075501,0.0794,0.184522336077981
"434","L","UZ",1,"12,23 1228",16,1.27890075719332,0.1096,0.194480042152268
"435","L","UZ",1,"12,23 1228",16,2.28736391907704,0.1005,0.379330666513605
"436","L","UZ",1,"12,23 1228",16,0.97055426485229,0.0977,0.165567087146416
"437","L","UZ",1,"12,23 1228",20,1.32215164718385,0.0741,0.297380037603204
"438","L","UZ",1,"12,23 1228",20,2.15402778947368,0.0933,0.384785242849889
"439","L","UZ",1,"12,23 1228",20,0.855007970825733,0.0834,0.170864902243352
"440","L","UZ",1,"12,23 1228",20,1.31608239855259,0.0853,0.257147791823484
"441","L","UZ",1,"12,23 1228",20,0.666706813524587,0.0964,0.115267429724168
"442","L","UZ",1,"12,23 1228",20,1.95065157680569,0.0815,0.398906252925499
"443","L","UZ",1,"12,23 1228",19,1.14218882175226,0.0789,0.241273515368031
"444","L","UZ",1,"12,23 1228",19,0.791598441558437,0.1026,0.128589740344125
"445","L","UZ",1,"12,23 1228",19,1.14476134574087,0.1122,0.170047734067271
"446","L","UZ",1,"12,23 1228",19,0.818283145218412,0.1055,0.129270639055041
"447","L","UZ",1,"12,23 1228",19,1.21411624091867,0.107,0.189114679270821
"448","L","UZ",1,"12,23 1228",19,0.900358329466352,0.0919,0.163285877668907
"449","L","UZ",1,"12,23 1228",19,3.30436133760877,0.1025,0.537294526440451
"450","L","UZ",1,"12,23 1228",19,1.17105925423728,0.1007,0.193819803746653
"451","L","UZ",1,"12,23 1228",17,1.00608984532615,0.062,0.270454259496277
"452","L","UZ",1,"12,23 1228",17,1.35240320213474,0.101,0.223168845236756
"453","L","UZ",1,"12,23 1228",17,1.22144626240352,0.115,0.177021197449785
"454","L","UZ",1,"12,23 1228",17,1.8750250711004,0.1123,0.278276205268685
"455","L","UZ",1,"12,23 1228",17,0.681156116756751,0.0973,0.116676278992249
"456","L","UZ",1,"12,23 1228",17,2.34747757731956,0.0821,0.476548432261381
"457","L","UZ",1,"12,23 1228",17,1.04551401869158,0.0887,0.196451337597065
"458","L","UZ",1,"12,23 1228",17,1.52032770170633,0.0763,0.332094299193169
"459","L","UZ",1,"12,23 1228",17,1.30866541353382,0.1076,0.202705299494086
"460","L","UZ",1,"12,23 1228",17,0.945967854183915,0.0984,0.160224907551476
"461","L","UZ",1,"12,23 1228",17,1.21690366104482,0.0948,0.213942275148528
"462","L","UZ",1,"12,23 1228",21,1.10658992018243,0.0728,0.253340183191949
"463","L","UZ",1,"12,23 1228",21,0.669019520361987,0.0903,0.123480900768178
"464","L","UZ",1,"12,23 1228",21,1.97978218623481,0.082,0.402394753299757
"465","L","UZ",1,"12,23 1228",21,0.744340476933358,0.0835,0.148570953479712
"466","L","UZ",1,"12,23 1228",21,0.60983641751437,0.0942,0.107897455328091
"467","L","UZ",1,"12,23 1228",20,0.664774387351774,0.0777,0.142594248681204
"468","L","UZ",1,"12,23 1228",20,0.700165553618128,0.1005,0.116113690483935
"469","L","UZ",1,"12,23 1228",20,0.904454620212068,0.1108,0.136049130597483
"470","L","UZ",1,"12,23 1228",20,0.978646272824911,0.1053,0.154898112191344
"471","L","UZ",1,"12,23 1228",20,1.08394964856229,0.0913,0.197873247273145
"472","L","UZ",1,"12,23 1228",20,1.87538333333332,0.1001,0.312251637251635
"473","L","UZ",1,"12,23 1228",20,1.16918581264343,0.098,0.198841124599222
"474","L","UZ",1,"12,23 1228",18,1.03228341958186,0.0612,0.281122935615974
"475","L","UZ",1,"12,23 1228",18,1.16844310344826,0.0986,0.19750559557949
"476","L","UZ",1,"12,23 1228",18,0.931199511400641,0.1127,0.137710664211866
"477","L","UZ",1,"12,23 1228",18,1.50723542256367,0.1087,0.231100187452265
"478","L","UZ",1,"12,23 1228",18,0.731528803367399,0.0952,0.128068768096533
"479","L","UZ",1,"12,23 1228",18,1.44146637467647,0.0802,0.299556603216224
"480","L","UZ",1,"12,23 1228",18,1.40711080387121,0.0872,0.268943196458564
"481","L","UZ",1,"12,23 1228",18,2.26499741682972,0.0748,0.504678568812325
"482","L","UZ",1,"12,23 1228",18,1.21148485316845,0.1065,0.189590743844828
"483","L","UZ",1,"12,23 1228",18,0.988749444657207,0.0973,0.169364413267764
"484","L","UZ",1,"12,23 1228",25,2.18283466232709,0.0673,0.540573219991849
"485","L","UZ",1,"12,23 1228",25,0.69836849364791,0.0786,0.148084922317199
"486","L","UZ",1,"12,23 1228",25,0.388015719438875,0.0778,0.0831224763150976
"487","L","UZ",1,"12,23 1228",25,0.406468496420046,0.0877,0.0772460084416659
"488","L","UZ",1,"12,23 1228",24,0.496378053797465,0.1067,0.0775348412679577
"489","L","UZ",1,"12,23 1228",24,0.867049037328089,0.1001,0.144363809078936
"490","L","UZ",1,"12,23 1228",24,1.48888554146341,0.0877,0.282950501988485
"491","L","UZ",1,"12,23 1228",24,1.56628024786986,0.0962,0.271358324301777
"492","L","UZ",1,"12,23 1228",24,1.58693576782624,0.0943,0.280476452425988
"493","L","UZ",1,"12,23 1228",22,1.02190550581062,0.0583,0.292139938768045
"494","L","UZ",1,"12,23 1228",22,0.567154450954446,0.093,0.101640582608324
"495","L","UZ",1,"12,23 1228",22,1.01408047958036,0.1072,0.157661766103912
"496","L","UZ",1,"12,23 1228",22,1.12302598996095,0.102,0.183500978751789
"497","L","UZ",1,"12,23 1228",22,0.529985285318555,0.092,0.0960118270504629
"498","L","UZ",1,"12,23 1228",22,0.88881572662134,0.0767,0.193136837596988
"499","L","UZ",1,"12,23 1228",22,0.795509376140087,0.0834,0.15897469547164
"500","L","UZ",1,"12,23 1228",22,1.74941203770847,0.0711,0.410082521731943
"501","L","UZ",1,"12,23 1228",22,0.895451373182543,0.103,0.144895044204295
"502","L","UZ",1,"12,23 1228",22,1.78915635585664,0.094,0.3172263042299
"503","L","UZ",1,"12,23 1228",28,2.35334746185854,0.1062,0.369326343668949
"504","L","UZ",1,"12,23 1228",28,1.03710781035901,0.077,0.224482210034417
"505","L","UZ",1,"12,23 1228",28,2.07872093402119,0.0845,0.410004128998263
"506","L","UZ",1,"12,23 1228",28,0.358242710230319,0.0878,0.0680035516762184
"507","L","UZ",1,"12,23 1228",27,0.883995047923329,0.1065,0.138340383086593
"508","L","UZ",1,"12,23 1228",27,2.00675413474242,0.1038,0.322214857858449
"509","L","UZ",1,"12,23 1228",27,0.854185698615833,0.0856,0.166313414839531
"510","L","UZ",1,"12,23 1228",27,2.48437061562341,0.1011,0.409556646162777
"511","L","UZ",1,"12,23 1228",27,1.27519282970552,0.0983,0.216207668651326
"512","L","UZ",1,"12,23 1228",25,1.10756164383563,0.0593,0.311287702033623
"513","L","UZ",1,"12,23 1228",25,1.22778415245738,0.1021,0.200421833571235
"514","L","UZ",1,"12,23 1228",25,0.959194925373145,0.109,0.146665890729839
"515","L","UZ",1,"12,23 1228",25,1.26694063656552,0.1084,0.194794070812657
"516","L","UZ",1,"12,23 1228",25,1.61108285994126,0.094,0.285652989351287
"517","L","UZ",1,"12,23 1228",25,1.60434323144107,0.0842,0.317565960301083
"518","L","UZ",1,"12,23 1228",25,0.794040923743095,0.0853,0.155146722106896
"519","L","UZ",1,"12,23 1228",25,1.91028965846671,0.0761,0.418372680347506
"520","L","UZ",1,"12,23 1228",25,1.07137988668557,0.1038,0.172026314496719
"521","L","UZ",1,"12,23 1228",25,1.02792613077105,0.0965,0.17753473761158
"522","L","UZ",1,"12,23 1228",32,0.51801216923077,0.1057,0.0816796230259807
"523","L","UZ",1,"12,23 1228",32,2.02782447896931,0.0756,0.447051251977361
"524","L","UZ",1,"12,23 1228",32,0.938918791946313,0.0801,0.19536387680947
"525","L","UZ",1,"12,23 1228",32,0.216410198675497,0.0836,0.0431439790022921
"526","L","UZ",1,"12,23 1228",31,1.79276195335278,0.1017,0.293799074623529
"527","L","UZ",1,"12,23 1228",31,1.47018153072225,0.1,0.245030255120375
"528","L","UZ",1,"12,23 1228",31,0.840122811501604,0.0915,0.153027834517596
"529","L","UZ",1,"12,23 1228",31,0.830218757458764,0.0991,0.139626430786876
"530","L","UZ",1,"12,23 1228",31,0.519490102827764,0.0935,0.0926007313418475
"531","L","UZ",1,"12,23 1228",29,1.30487574949323,0.084,0.258903918550244
"532","L","UZ",1,"12,23 1228",29,0.56694915038233,0.1031,0.0916503637863449
"533","L","UZ",1,"12,23 1228",29,0.954408043179175,0.106,0.150064157732575
"534","L","UZ",1,"12,23 1228",29,0.996686527514236,0.1072,0.154957482511542
"535","L","UZ",1,"12,23 1228",29,0.449953516691163,0.0937,0.080034421325358
"536","L","UZ",1,"12,23 1228",29,1.29043701380176,0.081,0.265522019300774
"537","L","UZ",1,"12,23 1228",29,0.555622592053258,0.0886,0.104518922508137
"538","L","UZ",1,"12,23 1228",29,1.05645427594071,0.0799,0.220370103450295
"539","L","UZ",1,"12,23 1228",29,0.71648497217069,0.1035,0.115376001959853
"540","L","UZ",1,"12,23 1228",29,0.722208948500054,0.0959,0.125514242005571
"541","L","UZ",1,"12,23 1228",35,1.57099285286484,0.1074,0.243791566242217
"542","L","UZ",1,"12,23 1228",35,1.09642339413164,0.0782,0.233679325262498
"543","L","UZ",1,"12,23 1228",35,1.81766622047244,0.0814,0.372167530809263
"544","L","UZ",1,"12,23 1228",35,0.687203037282842,0.0833,0.137495605698848
"545","L","UZ",1,"12,23 1228",34,1.87563913803145,0.1025,0.30498197366365
"546","L","UZ",1,"12,23 1228",34,2.02362279792746,0.1008,0.334593716588535
"547","L","UZ",1,"12,23 1228",34,0.814166438356163,0.0893,0.151953422612199
"548","L","UZ",1,"12,23 1228",34,1.67328571428571,0.1017,0.274219225546658
"549","L","UZ",1,"12,23 1228",34,1.6351287804878,0.0948,0.287469898116702
"550","L","UZ",1,"12,23 1228",32,0.787842394942355,0.0577,0.227568571618242
"551","L","UZ",1,"12,23 1228",32,0.686103602438571,0.1024,0.111670508209403
"552","L","UZ",1,"12,23 1228",32,0.824745504688359,0.1074,0.127986577388013
"553","L","UZ",1,"12,23 1228",32,1.31313644655235,0.1068,0.204921418001303
"554","L","UZ",1,"12,23 1228",32,1.81887553461398,0.0933,0.324915243768128
"555","L","UZ",1,"12,23 1228",32,1.40184323159784,0.0804,0.290597684825423
"556","L","UZ",1,"12,23 1228",32,0.944851839999995,0.0847,0.185921259346713
"557","L","UZ",1,"12,23 1228",32,0.923059425145471,0.0766,0.200839735671338
"558","L","UZ",1,"12,23 1228",32,1.18777791798106,0.1026,0.192946380438769
"559","L","UZ",1,"12,23 1228",32,2.17881433791542,0.0937,0.38755146529979
"560","L","BE",2,"16,23 0208",1,4.25161266576454,0.0677,1.04667963214292
"561","L","BE",2,"16,23 0208",1,2.66065968474485,0.0361,1.22837473903271
"562","L","BE",2,"16,23 0208",1,4.93782123613311,0.0644,1.2779040466183
"563","L","BE",2,"16,23 0208",1,2.82317645220109,0.0529,0.889469581663859
"564","L","BE",2,"16,23 0208",1,4.07809001029865,0.065,1.04566410520478
"565","L","BE",2,"16,23 0208",1,5.76075293519692,0.0772,1.24368586683871
"566","L","BE",2,"16,23 0208",1,3.99021296620775,0.0515,1.29133105702516
"567","L","BE",2,"16,23 0208",1,6.14325770750985,0.0664,1.54198235630267
"568","L","BE",2,"16,23 0208",1,4.12233801994647,0.0499,1.37686640612775
"569","L","BE",2,"16,23 0208",1,4.2802488483685,0.067,1.06473851949465
"570","L","BE",2,"16,23 0208",1,4.34466855926187,0.069,1.04943685006325
"571","L","BE",2,"16,23 0208",1,4.91758234469871,0.0695,1.17927634165437
"572","L","BE",2,"16,23 0208",1,4.55968119815665,0.0592,1.28369403101257
"573","L","BE",2,"16,23 0208",1,4.57861621621618,0.0573,1.33176736946369
"574","L","BE",2,"16,23 0208",1,3.95237490477255,0.0535,1.23126944073911
"575","L","BE",2,"16,23 0208",1,3.66201141340409,0.0525,1.16254330584257
"576","L","BE",2,"16,23 0208",1,4.38120393184793,0.0596,1.22516888474495
"577","L","BE",2,"16,23 0208",1,4.57491709420129,0.052,1.46631958147477
"578","L","BE",2,"16,23 0208",1,4.71575933574617,0.073,1.07665738259045
"579","L","BE",2,"16,23 0208",1,3.97683429291864,0.0509,1.30217232904998
"580","L","BE",2,"16,23 0208",1,2.5211056126482,0.0399,1.05309340545038
"581","L","BE",2,"16,23 0208",1,5.05571018010958,0.0715,1.17848722147077
"582","L","BE",2,"16,23 0208",1,3.16494827986081,0.0485,1.08761109273567
"583","L","BE",2,"16,23 0208",1,3.18780755725188,0.0583,0.911322915166346
"584","L","BE",2,"16,23 0208",1,4.48080838368575,0.0546,1.3677681268882
"585","L","UZ",1,"12,23 1228",39,2.40327502021018,0.1056,0.379304769603879
"586","L","UZ",1,"12,23 1228",39,1.57659516086147,0.0734,0.357991635072995
"587","L","UZ",1,"12,23 1228",39,0.911442243774572,0.0788,0.192775432270426
"588","L","UZ",1,"12,23 1228",39,0.501388319502074,0.0811,0.103039112104824
"589","L","UZ",1,"12,23 1228",38,2.0714283513097,0.0995,0.346972923167454
"590","L","UZ",1,"12,23 1228",38,0.884098233502534,0.1001,0.147202503080675
"591","L","UZ",1,"12,23 1228",38,0.647797947169808,0.0877,0.123108693874916
"592","L","UZ",1,"12,23 1228",38,2.21215506739889,0.0976,0.377758720525767
"593","L","UZ",1,"12,23 1228",38,1.63079556322405,0.0923,0.294473738393653
"594","L","UZ",1,"12,23 1228",36,0.536497505470456,0.0552,0.161985961796635
"595","L","UZ",1,"12,23 1228",36,0.648584501204815,0.0991,0.109079129028728
"596","L","UZ",1,"12,23 1228",36,0.871470301291242,0.1045,0.138990478674839
"597","L","UZ",1,"12,23 1228",36,0.681800624999995,0.104,0.109262920673076
"598","L","UZ",1,"12,23 1228",36,1.37256028202114,0.0911,0.251108723384768
"599","L","UZ",1,"12,23 1228",36,0.733032903975813,0.0774,0.157845155894878
"600","L","UZ",1,"12,23 1228",36,0.944780974370807,0.0819,0.19226312054758
"601","L","UZ",1,"12,23 1228",36,1.07693843334859,0.0755,0.237734753498586
"602","L","UZ",1,"12,23 1228",36,1.42329541117672,0.1011,0.234634917767347
"603","L","UZ",1,"12,23 1228",36,0.924476756756747,0.0922,0.167114381192471
"604","L","BE",1,"12,23 0208",1,2.34675190720497,0.0341,1.1469950670601
"605","L","BE",1,"12,23 0208",1,1.52095317460316,0.0274,0.925153999150339
"606","L","BE",1,"12,23 0208",1,1.74523829508195,0.0326,0.89224861711756
"607","L","BE",1,"12,23 0208",1,1.6517171069727,0.0247,1.11451896556862
"608","L","BE",1,"12,23 0208",1,1.55088942287061,0.0269,0.960898031518346
"609","L","BE",1,"12,23 0208",1,1.50752446898894,0.0273,0.920344608662355
"610","L","BE",2,"16,23 0208",3,4.60214175615914,0.0892,0.859891957428837
"611","L","BE",2,"16,23 0208",3,3.40555504682618,0.0648,0.875914363895622
"612","L","BE",2,"16,23 0208",3,3.27161928600734,0.0799,0.682440401753721
"613","L","BE",2,"16,23 0208",3,2.79353275126899,0.0822,0.56640972247952
"614","L","BE",2,"16,23 0208",3,3.84599879638912,0.0936,0.684828845510882
"615","L","BE",2,"16,23 0208",3,5.11885928571421,0.1109,0.769290544892427
"616","L","BE",2,"16,23 0208",3,4.51686041136134,0.0849,0.886702083109804
"617","L","BE",2,"16,23 0208",3,3.17129520877425,0.0884,0.597906336495899
"618","L","BE",2,"16,23 0208",3,5.1969735719725,0.0862,1.0048286102035
"619","L","BE",2,"16,23 0208",3,4.88074359744641,0.0927,0.877515929062642
"620","L","BE",2,"16,23 0208",3,2.86298103001107,0.0827,0.576981263605617
"621","L","BE",2,"16,23 0208",3,4.36404239867956,0.0981,0.741427522711443
"622","L","BE",2,"16,23 0208",3,4.06634086956515,0.0862,0.7862221325532
"623","L","BE",2,"16,23 0208",3,4.78696440468909,0.0927,0.860655232774018
"624","L","BE",2,"16,23 0208",3,4.89897967325873,0.0939,0.86953845815739
"625","L","BE",2,"16,23 0208",3,4.35462160231325,0.0875,0.829451733773952
"626","L","BE",2,"16,23 0208",3,4.1658101900117,0.0774,0.897030618004243
"627","L","BE",2,"16,23 0208",3,4.8428049096035,0.0977,0.826135262641334
"628","L","BE",2,"16,23 0208",3,4.48729109690105,0.0907,0.824566537468036
"629","L","BE",2,"16,23 0208",3,4.82824143968864,0.1018,0.790478297264021
"630","L","BE",2,"16,23 0208",3,3.95534046437143,0.0848,0.777386097557277
"631","L","BE",2,"16,23 0208",3,3.72434030418245,0.0722,0.859727678712476
"632","L","BE",2,"16,23 0208",3,0.974408649326214,0.1029,0.157824530179173
"633","L","BE",2,"16,23 0208",3,3.11061314685309,0.077,0.673292888929241
"634","L","BE",2,"16,23 0208",3,4.71278214450061,0.0996,0.788618163403716
"635","L","BE",1,"12,23 0208",2,5.22869141370338,0.0544,1.60192751645324
"636","L","BE",1,"12,23 0208",2,3.44834612607609,0.0433,1.32730797770442
"637","L","BE",1,"12,23 0208",2,4.40056752605595,0.051,1.43809396276338
"638","L","BE",1,"12,23 0208",2,4.5398172077922,0.0435,1.73939356620391
"639","L","BE",1,"12,23 0208",2,3.93869783827061,0.0368,1.78383054269502
"640","L","BE",1,"12,23 0208",2,3.22824366123092,0.0497,1.08257668049327
"641","L","BE",1,"12,23 0208",1,1.6963415064935,0.0251,1.1263887825322
"642","L","BE",1,"12,23 0208",1,2.37825902313624,0.0387,1.02422869213447
"643","L","BE",1,"12,23 0208",1,1.7345344845099,0.0249,1.16100032430381
"644","L","BE",1,"12,23 0208",1,2.89320722347628,0.0343,1.40583441373969
"645","L","BE",1,"12,23 0208",1,1.32394306967517,0.0259,0.85195821729419
"646","L","BE",2,"16,23 0208",4,3.67375935198819,0.0818,0.748524725343968
"647","L","BE",2,"16,23 0208",4,2.88714589090907,0.0705,0.682540399742097
"648","L","BE",2,"16,23 0208",4,2.10750667623832,0.0722,0.486497386019926
"649","L","BE",2,"16,23 0208",4,2.69086396588484,0.0589,0.761421608909123
"650","L","BE",2,"16,23 0208",4,2.89018622950818,0.0921,0.523015966251932
"651","L","BE",2,"16,23 0208",4,5.17264871616928,0.1079,0.798988062429608
"652","L","BE",2,"16,23 0208",4,3.76212476060188,0.0798,0.78574034264868
"653","L","BE",2,"16,23 0208",4,2.95458382518583,0.096,0.512948580761428
"654","L","BE",2,"16,23 0208",4,5.70614470353092,0.0939,1.01280523669345
"655","L","BE",2,"16,23 0208",4,2.68343605695506,0.0834,0.536258204827151
"656","L","BE",2,"16,23 0208",4,3.07777854521905,0.0752,0.682131769773725
"657","L","BE",2,"16,23 0208",4,3.93791170825332,0.0891,0.73660899892505
"658","L","BE",2,"16,23 0208",4,2.96749274873521,0.0744,0.664760920415593
"659","L","BE",2,"16,23 0208",4,4.73480225140708,0.1043,0.75659991233734
"660","L","BE",2,"16,23 0208",4,5.42183565253184,0.1073,0.842161486879752
"661","L","BE",2,"16,23 0208",4,4.25839001218022,0.0927,0.765622080578967
"662","L","BE",2,"16,23 0208",4,2.6509106655974,0.0731,0.604402796533835
"663","L","BE",2,"16,23 0208",4,3.93827802655037,0.0964,0.68089177499142
"664","L","BE",2,"16,23 0208",4,3.41282679200936,0.0893,0.636959087721045
"665","L","BE",2,"16,23 0208",4,3.60776640186006,0.1047,0.574302197048719
